UUID;Aktueller Name;Vorgeschlagener Name;Status;Sicherheit;Biografie (biography_de);Quelle;Quell-URL;Quellentyp;Verknüpfte Events;Verknüpfte Werke;Empfohlene Aktion;Prüf-/Bereinigungshinweis
7f35371c-3b0b-433d-ac05-9ffee1f16cc7;Kevin Chen;Kevin Chen;Prüfung empfohlen;Hoch;Kevin Chen (* 2005) ist eine Persönlichkeit des Musiklebens mit Bezug zu Kanada. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier und Gitarre.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kevin_Chen;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 3 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
b465fdcd-a0a5-4893-8d0d-08560b76a981;Kian Soltani;Kian Soltani;Importbereit;Hoch;Kian Soltani (* 1992) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello. Die verknüpften Münchner Programmdaten nennen Kian Soltani bei „Kian Soltani, Andreas Ottensamer & das Münchener Kammerorchester“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kian_Soltani;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
521b05e8-506b-4617-b431-a7caeb5dcd2d;Kirill Gerstein;Kirill Gerstein;Importbereit;Hoch;Kirill Gerstein (* 1979) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Kirill Gerstein für solistische Mitwirkung bei „Bamberger Symphoniker, Jakub Hrůša & Kirill Gerstein: Beethoven Klavierkonzert Nr. 5 und 2. Symphonie“ und „Iván Fischer & Kirill Gerstein: Werke von Brahms und Schumann“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kirill_Gerstein;Wikidata + deutsche Wikipedia;5;0;biography_de per UUID aktualisieren;
5574b820-90a9-4ba0-a7f4-5eb809458e17;Kit Armstrong;Kit Armstrong;Importbereit;Hoch;Kit Armstrong (* 1992) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier und Komposition. Die verknüpften Münchner Programmdaten nennen Kit Armstrong bei „Kit Armstrong, Klavier & Le Concert Olympique“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kit_Armstrong;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
2222085e-3053-4a07-852f-78dfa969e5b6;Kjell Tore Innervik;Kjell Tore Innervik;Importbereit;Hoch;Kjell Tore Innervik (* 1974) ist eine Persönlichkeit des Musiklebens mit Bezug zu Norwegen. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Schlaginstrument verzeichnet.;Wikidata;https://www.wikidata.org/wiki/Q61745077;Wikidata;0;0;biography_de per UUID aktualisieren;
49a280ec-183d-4440-8dcc-430fe78c6840;Klaus Mäkelä;Klaus Mäkelä;Prüfung empfohlen;Hoch;Klaus Mäkelä (* 1996) ist eine Persönlichkeit des Musiklebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello und Dirigieren.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Klaus_M%C3%A4kel%C3%A4;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
75475475-278b-4097-ad07-68ea8a253fc4;Konstantin Krimmel;Konstantin Krimmel;Importbereit;Hoch;Konstantin Krimmel (* 1993) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Schauspiel und Bariton. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Konstantin Krimmel für solistische Mitwirkung bei „Sir Simon Rattle | Beethoven 9: Werke von Bach und Beethoven“ und „Bach: Weihnachtsoratorium“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Konstantin_Krimmel;Wikidata + deutsche Wikipedia;6;0;biography_de per UUID aktualisieren;
ebda4c21-a8e1-4939-8de3-570dfd4cfbfc;Kornelia Kirwald;Kornelia Kirwald;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
d9c6ded3-0cb3-485e-b81b-acd25601d659;Kota Oebisu;Kota Oebisu;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
7986b7ad-f6d5-42b0-9963-2075bbc85b0f;Kreidler;Kreidler;Nicht importieren;Hoch;;Kreidler;https://www.kreidlernet.de/;Bestandsprüfung;1;0;Aus Personen in Ensembles/Bands verschieben;Die offizielle Website und die Veranstaltung „Kreidler: 100 Jahre Metropolis“ beziehen sich auf die Düsseldorfer Band Kreidler, nicht auf eine Einzelperson.
3c622616-5e19-4189-9486-6366862d643c;Kuroemon Katayama;Kuroemon Katayama;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
5c4c9b67-80bd-457c-89e0-d75384751e48;Lars Eidinger;Lars Eidinger;Importbereit;Hoch;Lars Eidinger (* 1976) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel, Moderation, Komposition und Bildende Kunst. Die verknüpften Münchner Programmdaten nennen Lars Eidinger für solistische Mitwirkung bei „Lars Eidinger liest, spielt, singt Bertolt Brechts Hauspostille“ und „Lars Eidinger liest Thomas Brasch“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lars_Eidinger;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
0dd4a5c0-34b4-4f35-a324-1f6306d7125a;Lauren Urquhart;Lauren Urquhart;Prüfung empfohlen;Hoch;Lauren Urquhart ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang.;Wikidata;https://www.wikidata.org/wiki/Q117286768;Wikidata;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
783ef1dc-1869-4a58-9f14-5ea2cde670f9;Leonard Bernstein;Leonard Bernstein;Importbereit;Hoch;Leonard Bernstein (1918–1990) war eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Klavier, Komposition, Musikwissenschaft und Literatur. Im erfassten Konzertrepertoire ist Leonard Bernstein unter anderem mit „Chichester Psalms“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Leonard_Bernstein;Wikidata + deutsche Wikipedia;3;1;biography_de per UUID aktualisieren;
3dab471c-036d-46a0-86c8-b657c5d691fe;Leonardo García Alarcón;Leonardo García Alarcón;Importbereit;Hoch;Leonardo García Alarcón (* 1976) ist eine Persönlichkeit des Musiklebens mit Bezug zu Argentinien. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Cembalo, Orgel und Komposition.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Leonardo_Garc%C3%ADa_Alarc%C3%B3n;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
d1f3787c-0aaf-430c-bfdd-91f8d6bc6ff4;Leonhard Huber;Leonhard Huber;Prüfung empfohlen;Mittel bis hoch;Die verknüpften Münchner Programmdaten nennen Leonhard Huber bei „Familienkonzert »Freddy und die wilden Wölfe«: Familienkonzert“.;MusicBrainz: Leonhard Huber;https://musicbrainz.org/artist/c8926937-6333-465d-8c3b-c9e5f1ca51ab;MusicBrainz;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
bad5c35c-1f02-4068-a02b-26d71eb11075;Leonhard Winkler;Leonhard Winkler;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Leonhard Winkler bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;Verknüpfte Veranstaltungsseite;https://www.br-musica-viva.de/konzerte/isabelle-faust-friends/;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
5c07b524-13bf-46f4-af85-4a746c3813d3;Leoš Janáček;Leoš Janáček;Importbereit;Hoch;Leoš Janáček (1854–1928) war eine Persönlichkeit des Musiklebens mit Bezug zu Kaisertum Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Musikwissenschaft, Musikpädagogik, Dirigieren und Orgel.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Leo%C5%A1_Jan%C3%A1%C4%8Dek;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
21665c6f-2a99-4984-a40a-ae88a077d1cd;Liam Bonthrone;Liam Bonthrone;Prüfung empfohlen;Mittel bis hoch;Liam Bonthrone ist eine Persönlichkeit des Musiklebens. Zu den dokumentierten Tätigkeitsfeldern gehören Tenor.;MusicBrainz: tenor;https://musicbrainz.org/artist/6db8a41f-5932-446f-a699-7deebbb3cf34;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
4281c1f1-05ec-45fe-ace1-1f49bdd7219f;Louise Alder;Louise Alder;Importbereit;Hoch;Louise Alder (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Violine und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Louise_Alder;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
65e8a267-8244-40b8-8e9f-9d45d35aedf4;Louise Bertin;Louise Bertin;Importbereit;Hoch;"Louise Bertin (1805–1877) war eine Persönlichkeit des Kulturlebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur und Komposition. Im erfassten Konzertrepertoire ist Louise Bertin unter anderem mit „Ouvertüre zu ""Faust""“ vertreten.";Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Louise_Bertin;Wikidata + deutsche Wikipedia;0;1;biography_de per UUID aktualisieren;
b58ce1f1-d74d-496f-8251-b5db65887ed9;Lucas Spagnolo;Lucas Spagnolo;Prüfung empfohlen;Hoch;Lucas Spagnolo (* 2001) ist eine Persönlichkeit des Musiklebens mit Bezug zu Italien. Zu den dokumentierten Tätigkeitsfeldern gehören Flöte.;Wikidata;https://www.wikidata.org/wiki/Q140301792;Wikidata;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
ecd0fe56-6692-4672-94c5-037b309137b9;Lucy Altus;Lucy Altus;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
fd66ea6c-8f7b-4a3a-8823-a5338be5ffa3;Lucy Crowe;Lucy Crowe;Importbereit;Hoch;Lucy Crowe (* 1979) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Lucy Crowe für solistische Mitwirkung bei „Sir Simon Rattle | Beethoven 9: Werke von Bach und Beethoven“ und „Sir Simon Rattle | Mahler 2: Mahler »Auferstehungssymphonie«“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lucy_Crowe;Wikidata + deutsche Wikipedia;4;0;biography_de per UUID aktualisieren;
f21250fd-5459-4877-b5c6-e1d306c59c06;Lucy van Kuhl;Lucy van Kuhl;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://lucy-van-kuhl.de/;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
b848d588-92a3-4b7c-b88c-f58459319b61;Ludovic Tézier;Ludovic Tézier;Importbereit;Hoch;Ludovic Tézier (* 1968) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Bariton. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Ludovic Tézier für solistische Mitwirkung bei „Münchner Opernfestspiele 2026: Ludovic Tézier“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Ludovic_T%C3%A9zier;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
97e77c85-e358-4707-85ca-812853ebf101;Ludwig Thoma;Ludwig Thoma;Prüfung empfohlen;Hoch;Ludwig Thoma (1867–1921) war eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur und Oboe.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Ludwig_Thoma;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
2d890822-4396-4bcf-921e-7ca61882b1c6;Lukas Maria Kuen;Lukas Maria Kuen;Prüfung empfohlen;Mittel bis hoch;Lukas Maria Kuen (* 1974) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland.;MusicBrainz: Lukas Maria Kuen;https://musicbrainz.org/artist/d61a383b-8cec-4d91-8852-0b1fa17e5857;MusicBrainz;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
0c0a67d1-f4f4-4964-9f18-49335461c9e3;Lukas Sternath;Lukas Sternath;Importbereit;Hoch;Lukas Sternath (* 2001) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Lukas Sternath für solistische Mitwirkung bei „Lukas Sternath“ und „Jubiläumskonzert: 75 Jahre ARD-Musikwettbewerb“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lukas_Sternath;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
033baeb3-ed78-4e5e-adf2-2203e4bc9812;Lydia Teuscher;Lydia Teuscher;Importbereit;Hoch;Lydia Teuscher (* 1975) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lydia_Teuscher;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
69f401c5-687c-44df-90b5-3a1e6f44a7b6;Magdalena Hoffmann;Magdalena Hoffmann;Prüfung empfohlen;Hoch;Magdalena Hoffmann (1820–1878) war eine Persönlichkeit des Musiklebens mit Bezug zu Deutsches Reich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier und Harfe.;Wikidata;https://www.wikidata.org/wiki/Q94734902;Wikidata;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
d58ecfa4-0deb-4f5e-8ed9-1e17d149ea1e;Magdalena Kožená;Magdalena Kožená;Importbereit;Hoch;Magdalena Kožená (* 1973) ist eine Persönlichkeit des Musiklebens mit Bezug zu Tschechien. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Klavier, Sopran und Mezzosopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Klavier und Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Magdalena_Ko%C5%BEen%C3%A1;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
001ea89f-03b1-4e1c-b10d-784f6623098f;Magne Draagen;Magne Draagen;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Magne Draagen für solistische Mitwirkung bei „Michaelskonzert im Advent“.;Verknüpfte Veranstaltungsseite;https://www.st-michael-muenchen.de/termine/termin-detail?tx_calendarize_calendar%5Baction%5D=detail&tx_calendarize_calendar%5Bcontroller%5D=Calendar&tx_calendarize_calendar%5Bindex%5D=83875&cHash=1b9a25aa23c0c5fc81de9db7a5083db6;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
3bdd06d8-ed28-4969-821a-88e98d917268;Mahan Esfahani;Mahan Esfahani;Importbereit;Hoch;Mahan Esfahani (* 1984) ist eine Persönlichkeit des Musiklebens mit Bezug zu Iran. Zu den dokumentierten Tätigkeitsfeldern gehören Cembalo, Dirigieren, Musikwissenschaft und Harfe.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Mahan_Esfahani;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
72e118a4-0cef-4cce-91b4-5dc6f80761d6;Manfred Honeck;Manfred Honeck;Importbereit;Hoch;Manfred Honeck (* 1958) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Arrangement, Viola und Violine. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Bratsche und Violine verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Manfred_Honeck;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
637fc25e-efb3-4775-971a-067ead17aeb4;Manuel de Falla;Manuel de Falla;Importbereit;Hoch;Manuel de Falla (1876–1946) war eine Persönlichkeit des Kulturlebens mit Bezug zu Spanien. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Literatur, Klavier und Orgel. Im erfassten Konzertrepertoire ist Manuel de Falla unter anderem mit „Danza Española aus La vida breve“ und „El retablo de Maese Pedro“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Manuel_de_Falla;Wikidata + deutsche Wikipedia;1;2;biography_de per UUID aktualisieren;
82b3abc5-8e5a-4ba4-b818-8b333ebe13e9;Manuel Nawri;Manuel Nawri;Importbereit;Mittel bis hoch;Manuel Nawri (* 1974) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren. Die verknüpften Münchner Programmdaten nennen Manuel Nawri für Dirigat bei „Konzert des Nymphenburger Kammerorchesters“.;MusicBrainz: German conductor;https://musicbrainz.org/artist/e921f218-cced-4a9d-abdd-da58ed540ba3;MusicBrainz;1;0;biography_de per UUID aktualisieren;
16582eb5-2b4c-4c8c-87a8-e839a1c529e3;Marc-Antoine Charpentier;Marc-Antoine Charpentier;Importbereit;Hoch;Marc-Antoine Charpentier (1643–1704) war eine Persönlichkeit des Kulturlebens mit Bezug zu Königreich Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Tanz und Choreografie, Gesang und Orgel. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Orgel und Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Marc-Antoine Charpentier für Komposition bei „Festliche Advents-Matinée“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marc-Antoine_Charpentier;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
cc6adf31-1e73-4e22-b9c4-64dd2cd6975f;Marco Blaauw;Marco Blaauw;Importbereit;Hoch;Marco Blaauw (* 1965) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Königreich der Niederlande. Zu den dokumentierten Tätigkeitsfeldern gehören Trompete, Bildende Kunst, Komposition und Horn.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marco_Blaauw;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
46dcf71c-c446-4cd9-ab78-65434c8ad853;Marcus Buck;Marcus Buck;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
8cb52d83-9b7e-4923-8a7a-cd0229b9456d;María Dueñas;María Dueñas;Importbereit;Hoch;María Dueñas (* 1964) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Spanien. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur und Violine. Die verknüpften Münchner Programmdaten nennen María Dueñas für solistische Mitwirkung bei „Philharmonia Orchestra London“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Mar%C3%ADa_Due%C3%B1as_(Schriftstellerin);Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
b58c7129-5f61-4fa3-be02-df4af9864f18;Maria Reiter;Maria Reiter;Prüfung empfohlen;Hoch;Maria Reiter (* 1968) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Akkordeon.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Maria_Reiter_(Musikerin);Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
65683293-bdda-45e2-b0e5-41f9b6131db6;Marianne Crebassa;Marianne Crebassa;Importbereit;Hoch;Marianne Crebassa (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Sopran und Mezzosopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marianne_Crebassa;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
46f7a840-10d1-4353-88f7-4fb4b3aa4bbe;Marie Dumas;Marie Dumas;Prüfung empfohlen;Mittel;Die verknüpften Münchner Programmdaten nennen Marie Dumas bei „Musik zur Nacht in der Kreuzkapelle“.;Verknüpfte Veranstaltungsseite;https://www.st-michael-muenchen.de/termine/termin-detail?tx_calendarize_calendar%5Baction%5D=detail&tx_calendarize_calendar%5Bcontroller%5D=Calendar&tx_calendarize_calendar%5Bindex%5D=81445&cHash=032d3d8e4fe689286e22084449130a35;Projektquelle/Veranstaltung;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"Kurze strukturierte Biografie; vor Import redaktionell auf Vollständigkeit prüfen."
57d93313-c58f-4f22-a7ec-714e69c749a1;Marie Tetzlaff;Marie Tetzlaff;Keine sichere Biografie;Niedrig;;;;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
d327c94a-eb2c-4442-ad0b-ef84269c33c2;Marie-Sophie Pollak;Marie-Sophie Pollak;Importbereit;Hoch;Marie-Sophie Pollak (* 1988) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Marie-Sophie Pollak für solistische Mitwirkung bei „18. Münchner Orgelherbst“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marie-Sophie_Pollak;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
1181c9d4-691c-45ab-8c5d-7fcbb424587c;Marin Marais;Marin Marais;Importbereit;Hoch;Marin Marais (1656–1728) war eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Viola. Im erfassten Konzertrepertoire ist Marin Marais unter anderem mit „Grand Ballet“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marin_Marais;Wikidata + deutsche Wikipedia;1;1;biography_de per UUID aktualisieren;
1a0a0f2a-a35e-4620-99e4-96abfa87db82;Mario Lerchenberger;Mario Lerchenberger;Keine sichere Biografie;Niedrig;;Hinterlegte Website – Identität nicht ausreichend bestätigt;https://www.mario-lerchenberger.com/;Unzureichende Datenlage;0;0;Identität/Quelle redaktionell recherchieren;"Aus Name, Quellen und Projektverknüpfungen ließ sich keine ausreichend belastbare Biografie erzeugen; bewusst kein Text erfunden."
d4b2cdc4-0fbe-4506-be86-96e0168ff8a2;Marion Mayer;Marion Mayer;Prüfung empfohlen;Mittel;Marion Mayer ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang. Die verknüpften Münchner Programmdaten nennen Marion Mayer bei „Isabelle Faust & Friends / Baselitz / Salzburger Marionettentheater“.;MusicBrainz: Folk pop singer from Lorient;https://musicbrainz.org/artist/90f039c6-89fc-4991-b402-6bd45258caa9;MusicBrainz;1;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 3 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
27319cc7-e81c-4982-a444-1d9991faff1f;Marios Papadopoulos;Marios Papadopoulos;Importbereit;Hoch;Marios Papadopoulos (* 1954) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Klavier.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Marios_Papadopoulos;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
554ddb9b-1402-4e5e-ab8e-49be7a11c675;Mark Andre;Mark Andre;Prüfung empfohlen;Hoch;Mark Andre (* 1964) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Musikwissenschaft.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Mark_Andre;Wikidata + deutsche Wikipedia;0;0;Identität/Text prüfen, dann biography_de aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
