UUID;Aktueller Name;Vorgeschlagener Name;Status;Sicherheit;Biografie (biography_de);Quelle;Quell-URL;Quellentyp;Verknüpfte Events;Verknüpfte Werke;Empfohlene Aktion;Prüf-/Bereinigungshinweis
a55af7f7-2a1a-45f6-b56f-4ef1b2e0c9d9;Jakub Józef Orliński;Jakub Józef Orliński;Importbereit;Hoch;Jakub Józef Orliński (* 1990) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Polen. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Tanz und Choreografie und Tenor. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Jakub_J%C3%B3zef_Orli%C5%84ski;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
b527fe8b-8911-4690-83ca-a73d0df639f7;Jan Caeyers;Jan Caeyers;Importbereit;Hoch;Jan Caeyers (* 1953) ist eine Persönlichkeit des Musiklebens mit Bezug zu Belgien. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Musikwissenschaft und Musikpädagogik. Die verknüpften Münchner Programmdaten nennen Jan Caeyers für Dirigat bei „Kit Armstrong, Klavier & Le Concert Olympique“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Jan_Caeyers;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
c3741643-c27e-4164-87e3-757aa527f7ce;Janine Jansen;Janine Jansen;Importbereit;Hoch;Janine Jansen (* 1978) ist eine Persönlichkeit des Musiklebens mit Bezug zu Königreich der Niederlande. Zu den dokumentierten Tätigkeitsfeldern gehören Violine und Viola.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Janine_Jansen;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
3eb7bf8d-0155-4792-97ff-ea9e9eb0b214;Jean Sibelius;Jean Sibelius;Importbereit;Hoch;Jean Sibelius (1865–1957) war eine Persönlichkeit des Musiklebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Dirigieren, Musikwissenschaft, Violine und Klavier. Im erfassten Konzertrepertoire ist Jean Sibelius unter anderem mit „Cassazione op. 6“, „Pelléas and Mélisande op. 46“ und „Suite from 'Belsazars gästabud'“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Jean_Sibelius;Wikidata + deutsche Wikipedia;3;3;biography_de per UUID aktualisieren;
a37ab0ab-79f6-460d-bedd-8bfe6b4b5c21;Jean-Philippe Rameau;Jean-Philippe Rameau;Importbereit;Hoch;Jean-Philippe Rameau (1683–1764) war eine Persönlichkeit des Kulturlebens mit Bezug zu Königreich Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Tanz und Choreografie, Musikwissenschaft, Orgel und Cembalo. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Violine verzeichnet. Im erfassten Konzertrepertoire ist Jean-Philippe Rameau unter anderem mit „Cinquième concert des Pièces de clavecin“ und „Suite aus 'Dardanus'“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Jean-Philippe_Rameau;Wikidata + deutsche Wikipedia;1;2;biography_de per UUID aktualisieren;
21fea053-d505-4625-a493-cf54467559fb;Jesús Villa Ordóñez;Jesús Villa Ordóñez;Importbereit;Mittel;Die verknüpften Münchner Programmdaten nennen Jesús Villa Ordóñez für solistische Mitwirkung bei „Kammerkonzert »Vortreffliche Harmonie-Musik«: Werke von Beethoven und Mozart“ und „Solist*innen des BRSO : Kammerorchester: Werke von Wolfgang Amadeus Mozart“.;Verknüpfte Veranstaltungsseite;https://www.brso.de/konzerte/kammerkonzert-vortreffliche-harmonie-musik/;Projektquelle/Veranstaltung;3;0;biography_de per UUID aktualisieren;
efb5b2d2-8fb4-4e68-a667-518ee774badf;Jimin Park;Jimin Park;Importbereit;Hoch;Jimin Park (* 1997) ist eine Persönlichkeit des Musiklebens mit Bezug zu Südkorea. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Komposition. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Jimin Park bei „Martin Schmitt mit Lucy van Kuhl, Jo Carpenter & Jimin Park“.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/Jamie_(singer);Wikidata + englische Wikipedia;1;0;biography_de per UUID aktualisieren;
28d13452-91b4-4383-ac32-68a45b4b1546;Johanna Wallroth;Johanna Wallroth;Importbereit;Hoch;Johanna Wallroth (* 1993) ist eine Persönlichkeit des Musiklebens mit Bezug zu Schweden. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Die verknüpften Münchner Programmdaten nennen Johanna Wallroth für solistische Mitwirkung bei „Bach: Weihnachtsoratorium“.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/Johanna_Wallroth;Wikidata + englische Wikipedia;1;0;biography_de per UUID aktualisieren;
af33a967-a0c1-47ad-851c-3eff340e9a6c;Johannes Kammler;Johannes Kammler;Importbereit;Hoch;Johannes Kammler (* 1988) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Bariton und Bassgesang. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Johannes_Kammler;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
3146a00a-c118-4734-bcee-9d300c081e81;John Adams;John Adams;Importbereit;Hoch;John Adams (* 1947) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Komposition, Arrangement und Klarinette. Im erfassten Konzertrepertoire ist John Adams unter anderem mit „Shaker Loops“, „Doctor Atomic Symphony“ und „After the Fall f“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/John_Adams_(Komponist);Wikidata + deutsche Wikipedia;0;3;biography_de per UUID aktualisieren;"MusicBrainz enthält 5 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
4fcbab24-87de-4033-9880-80c3d464e02a;John Brancy;John Brancy;Importbereit;Hoch;John Brancy (* 1988) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Bariton. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/John_Brancy;Wikidata + englische Wikipedia;0;0;biography_de per UUID aktualisieren;
285b73fd-afc1-436f-a694-84b333ff8a13;John Neumeier;John Neumeier;Importbereit;Hoch;John Neumeier (* 1939) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Tanz und Choreografie und Regie.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/John_Neumeier;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
a1882a0c-1ab3-4b02-924d-cf637f291a01;John Scofield;John Scofield;Importbereit;Hoch;John Scofield (* 1951) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Gitarre, Komposition, Jazz und Bildende Kunst. Die verknüpften Münchner Programmdaten nennen John Scofield bei „John Scofield & Combo 75“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/John_Scofield;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
2802e305-ae01-4c45-b1c8-8863466d61a8;John Williams;John Williams;Importbereit;Hoch;John Williams (* 1932) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Komposition, Arrangement, Klavier und Cembalo. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Klavier, Cembalo und Bassklarinette verzeichnet. Im erfassten Konzertrepertoire ist John Williams unter anderem mit „March of the Resistance“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/John_Williams_(Komponist);Wikidata + deutsche Wikipedia;3;1;biography_de per UUID aktualisieren;"MusicBrainz enthält 5 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
282432ca-cf4d-4df8-9699-1c5f5ae7a372;Johnny Mercer;Johnny Mercer;Importbereit;Hoch;Johnny Mercer (1909–1976) war eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Komposition, Bildende Kunst, Literatur und Klavier. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Klavier und Singstimme verzeichnet. Im erfassten Konzertrepertoire ist Johnny Mercer unter anderem mit „„Autumn Leaves““ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Johnny_Mercer;Wikidata + deutsche Wikipedia;1;1;biography_de per UUID aktualisieren;
d29f4911-cde7-43fa-958b-40de67e7384c;Jón Leifs;Jón Leifs;Importbereit;Hoch;Jón Leifs (1899–1968) war eine Persönlichkeit des Kulturlebens mit Bezug zu Island. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Komposition, Klavier und Literatur.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/J%C3%B3n_Leifs;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
d59415af-7dae-4eec-81c0-d4d87fabba96;Jörg Widmann;Jörg Widmann;Importbereit;Hoch;Jörg Widmann (* 1973) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Klarinette und Dirigieren. Die verknüpften Münchner Programmdaten nennen Jörg Widmann bei „Immler, Widmann und das Münchener Kammerorchester“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/J%C3%B6rg_Widmann;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
f71c724a-2c4c-4e41-9df2-787253bae617;Josef Strauß;Josef Strauß;Importbereit;Hoch;Josef Strauß (1827–1870) war eine Persönlichkeit des Musiklebens mit Bezug zu Kaisertum Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Dirigieren und Violine. Im erfassten Konzertrepertoire ist Josef Strauß unter anderem mit „Delirien-Walzer op. 212“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Josef_Strauss;Wikidata + deutsche Wikipedia;0;1;biography_de per UUID aktualisieren;
97f2b192-f0d3-45e9-83c7-9892e20d7ab7;Josef Suk;Josef Suk;Importbereit;Hoch;Josef Suk (1929–2011) war eine Persönlichkeit des Musiklebens mit Bezug zu Tschechien. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Musikpädagogik, Komposition, Violine und Viola. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Bratsche und Violine verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Josef_Suk_(Geiger);Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;"MusicBrainz enthält 2 gleichnamige Personeneinträge; Zuordnung vor Import prüfen."
8ba25fc2-b3ba-47a3-9ae1-22e69b993198;Joseph Haydn;Joseph Haydn;Importbereit;Hoch;Joseph Haydn (1732–1809) war eine Persönlichkeit des Musiklebens mit Bezug zu Erzherzogtum Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Dirigieren, Musikwissenschaft, Klavier und Orgel. Im erfassten Konzertrepertoire ist Joseph Haydn unter anderem mit „Symphony No. 39“ und „Symphony No. 39 in G minor Hob. I:39“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Joseph_Haydn;Wikidata + deutsche Wikipedia;2;2;biography_de per UUID aktualisieren;
56268907-3762-43a5-965d-25c441ffcb1d;Juan de la Rubia;Juan de la Rubia;Importbereit;Hoch;Juan de la Rubia (* 1982) ist eine Persönlichkeit des Musiklebens mit Bezug zu Spanien. Zu den dokumentierten Tätigkeitsfeldern gehören Orgel und Musikpädagogik. Die verknüpften Münchner Programmdaten nennen Juan de la Rubia für solistische Mitwirkung bei „18. Münchner Orgelherbst“ und „Orgelkonzert mit Juan de la Rubia“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Juan_de_la_Rubia;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
46c43886-ab09-4df0-9bce-c0641dffee3e;Julia Doyle;Julia Doyle;Importbereit;Hoch;Julia Doyle ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata;https://www.wikidata.org/wiki/Q52634319;Wikidata;0;0;biography_de per UUID aktualisieren;
3c6ea85a-6aaa-45c6-ab1e-895519506a91;Julia Hagen;Julia Hagen;Importbereit;Hoch;Julia Hagen (* 1995) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello. Die verknüpften Münchner Programmdaten nennen Julia Hagen für solistische Mitwirkung bei „Julia Hagen & das Bruckner Orchester Linz“ und „Sir Simon Rattle & Julia Hagen: Werke von Britten, Rachmaninow und Takemitsu“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Julia_Hagen;Wikidata + deutsche Wikipedia;3;0;biography_de per UUID aktualisieren;
1b5e1ae5-8086-4356-b36a-430a19465823;Julian Rachlin;Julian Rachlin;Importbereit;Hoch;Julian Rachlin (* 1974) ist eine Persönlichkeit des Musiklebens mit Bezug zu Sowjetunion. Zu den dokumentierten Tätigkeitsfeldern gehören Violine, Viola und Dirigieren. Als Instrument beziehungsweise stimmlicher Schwerpunkt sind Violine und Bratsche verzeichnet. Die verknüpften Münchner Programmdaten nennen Julian Rachlin bei „Julian Rachlin, Sarah McElravy, Raphaela Gromes & Julian Riem“ und „Goldmund Quartett“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Julian_Rachlin;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
ca7c3c8d-8635-4203-ab5a-aa95a7a2f657;Julian Riem;Julian Riem;Importbereit;Mittel bis hoch;Julian Riem (* 1973) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Die verknüpften Münchner Programmdaten nennen Julian Riem bei „Julian Rachlin, Sarah McElravy, Raphaela Gromes & Julian Riem“ und „Goldmund Quartett“.;MusicBrainz: Julian Riem;https://musicbrainz.org/artist/9b7794aa-9e84-41d5-9af9-39cdd4297a8e;MusicBrainz;2;0;biography_de per UUID aktualisieren;
517266b8-409d-4553-a60d-fb6f43c71d82;Jüri Reinvere;Jüri Reinvere;Importbereit;Hoch;Jüri Reinvere (* 1971) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Estland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition und Literatur. Im erfassten Konzertrepertoire ist Jüri Reinvere unter anderem mit „Das Lied von den zwei Erden“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/J%C3%BCri_Reinvere;Wikidata + deutsche Wikipedia;1;1;biography_de per UUID aktualisieren;
3fa8573d-29d8-46c2-86c1-174656e15bad;Kaija Saariaho;Kaija Saariaho;Importbereit;Hoch;Kaija Saariaho (1952–2023) war eine Persönlichkeit des Musiklebens mit Bezug zu Finnland. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Dirigieren, Gitarre, Violine und Klavier.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kaija_Saariaho;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
45d6a3df-afc1-49ec-bd16-32116f293c44;Karen Cargill;Karen Cargill;Importbereit;Hoch;Karen Cargill (* 1975) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Sopran und Mezzosopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Karen Cargill für solistische Mitwirkung bei „Sir Simon Rattle | Mahler 2: Mahler »Auferstehungssymphonie«“.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/Karen_Cargill;Wikidata + englische Wikipedia;1;0;biography_de per UUID aktualisieren;
1dca3993-4498-4daa-a825-d329db5118eb;Karina Canellakis;Karina Canellakis;Importbereit;Hoch;Karina Canellakis (* 1981) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren und Violine. Die verknüpften Münchner Programmdaten nennen Karina Canellakis für Dirigat bei „Echtzeit 2 | Sergej Rachmaninow: »Symphonische Tänze«: Moderierte Probe für Schüler*innen“ und „Karina Canellakis | Rachmaninow: Werke von Bartók und Rachmaninow“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Karina_Canellakis;Wikidata + deutsche Wikipedia;3;0;biography_de per UUID aktualisieren;
7c15ca84-8a86-435e-8fca-89da3ef7c111;Katalin Károlyi;Katalin Károlyi;Importbereit;Hoch;Katalin Károlyi (* 2000) ist eine Persönlichkeit des Musiklebens mit Bezug zu Ungarn. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + englische Wikipedia;https://en.wikipedia.org/wiki/Katalin_K%C3%A1rolyi;Wikidata + englische Wikipedia;0;0;biography_de per UUID aktualisieren;
a3d542b3-293c-4b37-ae01-91d331ea4a81;Kay Johannsen;Kay Johannsen;Importbereit;Hoch;Kay Johannsen (* 1961) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Orgel, Komposition und Cembalo. Die verknüpften Münchner Programmdaten nennen Kay Johannsen für solistische Mitwirkung bei „Michaelskonzert am Fest Mariä Himmelfahrt“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kay_Johannsen;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
b465fdcd-a0a5-4893-8d0d-08560b76a981;Kian Soltani;Kian Soltani;Importbereit;Hoch;Kian Soltani (* 1992) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Violoncello. Die verknüpften Münchner Programmdaten nennen Kian Soltani bei „Kian Soltani, Andreas Ottensamer & das Münchener Kammerorchester“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kian_Soltani;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
521b05e8-506b-4617-b431-a7caeb5dcd2d;Kirill Gerstein;Kirill Gerstein;Importbereit;Hoch;Kirill Gerstein (* 1979) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Kirill Gerstein für solistische Mitwirkung bei „Bamberger Symphoniker, Jakub Hrůša & Kirill Gerstein: Beethoven Klavierkonzert Nr. 5 und 2. Symphonie“ und „Iván Fischer & Kirill Gerstein: Werke von Brahms und Schumann“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kirill_Gerstein;Wikidata + deutsche Wikipedia;5;0;biography_de per UUID aktualisieren;
5574b820-90a9-4ba0-a7f4-5eb809458e17;Kit Armstrong;Kit Armstrong;Importbereit;Hoch;Kit Armstrong (* 1992) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier und Komposition. Die verknüpften Münchner Programmdaten nennen Kit Armstrong bei „Kit Armstrong, Klavier & Le Concert Olympique“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Kit_Armstrong;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
2222085e-3053-4a07-852f-78dfa969e5b6;Kjell Tore Innervik;Kjell Tore Innervik;Importbereit;Hoch;Kjell Tore Innervik (* 1974) ist eine Persönlichkeit des Musiklebens mit Bezug zu Norwegen. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Schlaginstrument verzeichnet.;Wikidata;https://www.wikidata.org/wiki/Q61745077;Wikidata;0;0;biography_de per UUID aktualisieren;
75475475-278b-4097-ad07-68ea8a253fc4;Konstantin Krimmel;Konstantin Krimmel;Importbereit;Hoch;Konstantin Krimmel (* 1993) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Schauspiel und Bariton. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Konstantin Krimmel für solistische Mitwirkung bei „Sir Simon Rattle | Beethoven 9: Werke von Bach und Beethoven“ und „Bach: Weihnachtsoratorium“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Konstantin_Krimmel;Wikidata + deutsche Wikipedia;6;0;biography_de per UUID aktualisieren;
5c4c9b67-80bd-457c-89e0-d75384751e48;Lars Eidinger;Lars Eidinger;Importbereit;Hoch;Lars Eidinger (* 1976) ist eine Persönlichkeit des Kulturlebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Schauspiel, Moderation, Komposition und Bildende Kunst. Die verknüpften Münchner Programmdaten nennen Lars Eidinger für solistische Mitwirkung bei „Lars Eidinger liest, spielt, singt Bertolt Brechts Hauspostille“ und „Lars Eidinger liest Thomas Brasch“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lars_Eidinger;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
783ef1dc-1869-4a58-9f14-5ea2cde670f9;Leonard Bernstein;Leonard Bernstein;Importbereit;Hoch;Leonard Bernstein (1918–1990) war eine Persönlichkeit des Kulturlebens mit Bezug zu Vereinigte Staaten. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Klavier, Komposition, Musikwissenschaft und Literatur. Im erfassten Konzertrepertoire ist Leonard Bernstein unter anderem mit „Chichester Psalms“ vertreten.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Leonard_Bernstein;Wikidata + deutsche Wikipedia;3;1;biography_de per UUID aktualisieren;
3dab471c-036d-46a0-86c8-b657c5d691fe;Leonardo García Alarcón;Leonardo García Alarcón;Importbereit;Hoch;Leonardo García Alarcón (* 1976) ist eine Persönlichkeit des Musiklebens mit Bezug zu Argentinien. Zu den dokumentierten Tätigkeitsfeldern gehören Dirigieren, Cembalo, Orgel und Komposition.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Leonardo_Garc%C3%ADa_Alarc%C3%B3n;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
5c07b524-13bf-46f4-af85-4a746c3813d3;Leoš Janáček;Leoš Janáček;Importbereit;Hoch;Leoš Janáček (1854–1928) war eine Persönlichkeit des Musiklebens mit Bezug zu Kaisertum Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Komposition, Musikwissenschaft, Musikpädagogik, Dirigieren und Orgel.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Leo%C5%A1_Jan%C3%A1%C4%8Dek;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
4281c1f1-05ec-45fe-ace1-1f49bdd7219f;Louise Alder;Louise Alder;Importbereit;Hoch;Louise Alder (* 1986) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang, Violine und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Louise_Alder;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
65e8a267-8244-40b8-8e9f-9d45d35aedf4;Louise Bertin;Louise Bertin;Importbereit;Hoch;"Louise Bertin (1805–1877) war eine Persönlichkeit des Kulturlebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Literatur und Komposition. Im erfassten Konzertrepertoire ist Louise Bertin unter anderem mit „Ouvertüre zu ""Faust""“ vertreten.";Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Louise_Bertin;Wikidata + deutsche Wikipedia;0;1;biography_de per UUID aktualisieren;
fd66ea6c-8f7b-4a3a-8823-a5338be5ffa3;Lucy Crowe;Lucy Crowe;Importbereit;Hoch;Lucy Crowe (* 1979) ist eine Persönlichkeit des Musiklebens mit Bezug zu Vereinigtes Königreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Lucy Crowe für solistische Mitwirkung bei „Sir Simon Rattle | Beethoven 9: Werke von Bach und Beethoven“ und „Sir Simon Rattle | Mahler 2: Mahler »Auferstehungssymphonie«“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lucy_Crowe;Wikidata + deutsche Wikipedia;4;0;biography_de per UUID aktualisieren;
b848d588-92a3-4b7c-b88c-f58459319b61;Ludovic Tézier;Ludovic Tézier;Importbereit;Hoch;Ludovic Tézier (* 1968) ist eine Persönlichkeit des Musiklebens mit Bezug zu Frankreich. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Bariton. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet. Die verknüpften Münchner Programmdaten nennen Ludovic Tézier für solistische Mitwirkung bei „Münchner Opernfestspiele 2026: Ludovic Tézier“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Ludovic_T%C3%A9zier;Wikidata + deutsche Wikipedia;1;0;biography_de per UUID aktualisieren;
0c0a67d1-f4f4-4964-9f18-49335461c9e3;Lukas Sternath;Lukas Sternath;Importbereit;Hoch;Lukas Sternath (* 2001) ist eine Persönlichkeit des Musiklebens mit Bezug zu Österreich. Zu den dokumentierten Tätigkeitsfeldern gehören Klavier. Die verknüpften Münchner Programmdaten nennen Lukas Sternath für solistische Mitwirkung bei „Lukas Sternath“ und „Jubiläumskonzert: 75 Jahre ARD-Musikwettbewerb“.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lukas_Sternath;Wikidata + deutsche Wikipedia;2;0;biography_de per UUID aktualisieren;
033baeb3-ed78-4e5e-adf2-2203e4bc9812;Lydia Teuscher;Lydia Teuscher;Importbereit;Hoch;Lydia Teuscher (* 1975) ist eine Persönlichkeit des Musiklebens mit Bezug zu Deutschland. Zu den dokumentierten Tätigkeitsfeldern gehören Gesang und Sopran. Als Instrument beziehungsweise stimmlicher Schwerpunkt ist Singstimme verzeichnet.;Wikidata + deutsche Wikipedia;https://de.wikipedia.org/wiki/Lydia_Teuscher;Wikidata + deutsche Wikipedia;0;0;biography_de per UUID aktualisieren;
